Name;Date;Station;Transect;Project Name;Aux4;Aux5;Height (cm);Latitude;Longitude;Depth;Camera;Photographer;Water quality;Strobes;Framing gear used;White balance card;Comments;Row;Column;Label
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3473;2478;acr
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3429;2251;acr
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3093;2283;acr
MB28-T1-06.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3495;2571;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;318;767;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;556;929;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;529;1481;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;340;2967;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;754;1222;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;833;806;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;769;1426;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1379;2204;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1733;321;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1989;551;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2007;547;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1517;1000;AMAC
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2014;2145;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2023;3538;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2364;297;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2831;479;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2809;938;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2170;2304;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2815;3434;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2601;3039;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2595;3487;SGR
MB28-T1-07.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2973;31;SGR
